game_id,inning,is_blue_jays_batting,outs,balls,strikes,runner_on_1st,runner_on_2nd,runner_on_3rd,score_differential,batter_avg,batter_ops,pitcher_era,pitcher_so_rate,blue_jays_won
777323,1,0,2,4,2,1,0,0,3,0.263,0.741,3.96,0.324853228962818,0
777323,1,0,2,0,1,1,0,1,3,0.245,0.73,3.96,0.324853228962818,0
777323,1,0,2,1,1,1,1,1,3,0.245,0.73,3.96,0.324853228962818,0
777323,1,0,3,0,0,0,0,0,3,0.249,0.709,3.96,0.324853228962818,0
777323,2,1,1,2,2,0,0,0,3,0.282,0.769,4.2,0.22,0
777323,2,1,1,2,2,1,0,0,3,0.309,0.959,4.2,0.22,0
777323,2,1,2,1,1,0,1,0,3,0.245,0.73,4.2,0.22,0
777323,2,1,3,2,2,0,0,0,3,0.277,0.711,4.2,0.22,0
777323,2,0,1,1,0,0,0,0,3,0.256,0.774,3.96,0.324853228962818,0
777323,2,0,1,2,0,1,0,0,3,0.245,0.73,3.96,0.324853228962818,0
777323,2,0,1,4,0,1,1,0,3,0.245,0.73,3.96,0.324853228962818,0
777323,2,0,2,2,3,1,1,0,3,0.245,0.73,3.96,0.324853228962818,0
777323,2,0,2,1,2,0,1,1,4,0.245,0.73,3.96,0.324853228962818,0
777323,2,0,2,0,0,1,0,0,6,0.263,0.741,3.96,0.324853228962818,0
777323,2,0,3,0,3,0,0,0,6,0.245,0.73,3.96,0.324853228962818,0
777323,3,1,1,2,3,0,0,0,6,0.245,0.73,4.2,0.22,0
777323,3,1,1,1,1,1,0,0,6,0.245,0.73,4.2,0.22,0
777323,3,1,2,1,3,1,0,0,6,0.311,0.84,4.2,0.22,0
777323,3,1,2,2,1,0,1,0,5,0.243,0.755,4.2,0.22,0
777323,3,1,3,0,0,0,0,0,5,0.292,0.848,4.2,0.22,0
777323,3,0,0,4,0,1,0,0,5,0.245,0.73,3.96,0.324853228962818,0
777323,3,0,0,0,2,1,1,0,5,0.249,0.709,3.96,0.324853228962818,0
777323,3,0,0,4,2,1,1,1,5,0.256,0.774,3.96,0.324853228962818,0
777323,3,0,1,1,0,1,1,1,5,0.245,0.73,4.2,0.22,0
777323,3,0,1,4,2,1,1,1,6,0.245,0.73,4.2,0.22,0
777323,3,0,2,3,1,1,0,1,7,0.245,0.73,4.2,0.22,0
777323,3,0,3,3,3,0,0,0,8,0.245,0.73,4.2,0.22,0
777323,4,1,0,2,1,1,0,0,8,0.282,0.769,4.2,0.22,0
777323,4,1,1,0,0,1,0,0,8,0.309,0.959,4.2,0.22,0
777323,4,1,1,4,1,1,1,0,8,0.245,0.73,4.2,0.22,0
777323,4,1,2,2,1,1,1,0,8,0.277,0.711,4.2,0.22,0
777323,4,1,3,2,3,0,0,0,8,0.245,0.73,4.2,0.22,0
777323,4,0,1,1,0,0,0,0,8,0.263,0.741,4.2,0.22,0
777323,4,0,1,0,0,0,1,0,8,0.245,0.73,4.2,0.22,0
777323,4,0,2,2,1,0,0,1,8,0.245,0.73,4.2,0.22,0
777323,4,0,3,0,0,0,0,0,8,0.249,0.709,4.2,0.22,0
777323,5,1,1,0,2,0,0,0,8,0.245,0.73,4.2,0.22,0
777323,5,1,1,2,1,1,0,0,8,0.311,0.84,4.2,0.22,0
777323,5,1,2,0,0,1,0,0,8,0.243,0.755,4.2,0.22,0
777323,5,1,3,1,2,0,0,0,8,0.292,0.848,4.2,0.22,0
777323,5,0,1,2,3,0,0,0,8,0.256,0.774,4.2,0.22,0
777323,5,0,1,3,2,0,1,0,8,0.245,0.73,4.2,0.22,0
777323,5,0,1,3,2,1,0,1,8,0.245,0.73,4.2,0.22,0
777323,5,0,2,0,0,1,0,1,8,0.245,0.73,4.2,0.22,0
777323,5,0,3,0,0,0,0,0,8,0.245,0.73,4.2,0.22,0
777323,6,1,1,1,1,0,0,0,8,0.282,0.769,4.2,0.22,0
777323,6,1,2,0,0,0,0,0,8,0.309,0.959,4.2,0.22,0
777323,6,1,3,0,1,0,0,0,8,0.245,0.73,4.2,0.22,0
777323,6,0,0,1,2,0,1,0,8,0.263,0.741,4.2,0.22,0
777323,6,0,1,2,0,0,1,0,8,0.245,0.73,4.2,0.22,0
777323,6,0,1,2,1,1,0,0,9,0.245,0.73,4.2,0.22,0
777323,6,0,1,0,1,0,0,0,11,0.249,0.709,4.2,0.22,0
777323,6,0,1,4,1,1,0,0,11,0.256,0.774,4.2,0.22,0
777323,6,0,2,3,3,1,0,0,11,0.245,0.73,4.2,0.22,0
777323,6,0,3,1,1,0,0,0,11,0.245,0.73,4.2,0.22,0
777323,7,1,0,1,2,1,0,0,11,0.277,0.711,4.2,0.22,0
777323,7,1,1,0,1,1,0,0,11,0.245,0.73,4.2,0.22,0
777323,7,1,2,1,2,1,0,0,11,0.245,0.73,4.2,0.22,0
777323,7,1,2,1,2,1,0,1,11,0.245,0.73,4.2,0.22,0
777323,7,1,3,0,3,0,0,0,11,0.243,0.755,4.2,0.22,0
777323,7,0,0,0,2,1,0,0,11,0.245,0.73,4.2,0.22,0
777323,7,0,1,0,3,1,0,0,11,0.245,0.73,4.2,0.22,0
777323,7,0,2,3,2,1,0,0,11,0.245,0.73,4.2,0.22,0
777323,7,0,2,2,0,0,0,0,13,0.245,0.73,4.2,0.22,0
777323,7,0,2,0,0,0,1,0,13,0.245,0.73,4.2,0.22,0
777323,7,0,3,0,0,0,0,0,13,0.249,0.709,4.2,0.22,0
777323,8,1,1,1,1,0,0,0,13,0.292,0.848,4.2,0.22,0
777323,8,1,2,2,3,0,0,0,13,0.282,0.769,4.2,0.22,0
777323,8,1,3,0,1,0,0,0,13,0.245,0.73,4.2,0.22,0
777323,8,0,0,2,1,1,0,0,13,0.256,0.774,4.2,0.22,0
777323,8,0,0,1,1,0,1,1,13,0.245,0.73,4.2,0.22,0
777323,8,0,1,1,1,0,1,0,14,0.245,0.73,4.2,0.22,0
777323,8,0,2,1,2,0,1,0,14,0.245,0.73,4.2,0.22,0
777323,8,0,3,1,0,0,0,0,14,0.245,0.73,4.2,0.22,0
777323,9,1,0,4,0,1,0,0,14,0.245,0.73,4.2,0.22,0
777323,9,1,1,1,0,1,0,0,14,0.277,0.711,4.2,0.22,0
777323,9,1,1,4,2,1,1,0,14,0.245,0.73,4.2,0.22,0
777323,9,1,2,1,3,1,1,0,14,0.245,0.73,4.2,0.22,0
777323,9,1,3,0,1,0,0,0,14,0.245,0.73,4.2,0.22,0
777310,1,1,1,1,3,0,0,0,0,0.311,0.84,4.2,0.22,1
777310,1,1,1,1,1,0,0,0,-1,0.243,0.755,4.2,0.22,1
777310,1,1,1,0,0,0,0,0,-2,0.292,0.848,4.2,0.22,1
777310,1,1,2,0,0,0,0,0,-2,0.309,0.959,4.2,0.22,1
777310,1,1,3,2,0,0,0,0,-2,0.245,0.73,4.2,0.22,1
777310,1,0,1,1,0,0,0,0,-2,0.245,0.73,4.2,0.22,1
777310,1,0,2,1,2,0,0,0,-2,0.245,0.73,4.2,0.22,1
777310,1,0,3,2,2,0,0,0,-2,0.245,0.73,4.2,0.22,1
777310,2,1,1,1,0,0,0,0,-2,0.277,0.711,4.2,0.22,1
777310,2,1,2,1,1,0,0,0,-2,0.245,0.73,4.2,0.22,1
777310,2,1,3,2,0,0,0,0,-2,0.245,0.73,4.2,0.22,1
777310,2,0,0,0,1,0,0,0,-1,0.245,0.73,4.2,0.22,1
777310,2,0,0,3,0,1,0,0,-1,0.263,0.741,4.2,0.22,1
777310,2,0,1,2,1,1,0,0,-1,0.256,0.774,4.2,0.22,1
777310,2,0,1,2,2,0,1,0,0,0.249,0.709,4.2,0.22,1
777310,2,0,2,2,1,0,1,0,0,0.245,0.73,4.2,0.22,1
777310,2,0,3,0,3,0,0,0,0,0.245,0.73,4.2,0.22,1
777310,3,1,1,0,3,0,0,0,0,0.245,0.73,4.2,0.22,1
777310,3,1,2,1,1,0,0,0,0,0.311,0.84,4.2,0.22,1
777310,3,1,3,1,3,0,0,0,0,0.243,0.755,4.2,0.22,1
777310,3,0,1,0,1,0,0,0,0,0.245,0.73,4.2,0.22,1
777310,3,0,1,2,2,1,0,0,0,0.245,0.73,4.2,0.22,1
777310,3,0,2,2,3,1,0,0,0,0.245,0.73,4.2,0.22,1
777310,3,0,3,0,2,0,0,0,0,0.245,0.73,4.2,0.22,1
777310,4,1,1,2,2,0,0,0,0,0.292,0.848,4.2,0.22,1
777310,4,1,2,1,2,0,0,0,0,0.309,0.959,4.2,0.22,1
777310,4,1,2,1,0,1,0,0,0,0.245,0.73,4.2,0.22,1
777310,4,1,2,4,2,1,1,0,0,0.277,0.711,4.2,0.22,1
777310,4,1,2,3,2,1,0,1,-1,0.245,0.73,4.2,0.22,1
777310,4,1,2,4,2,1,1,1,-1,0.245,0.73,4.2,0.22,1
777310,4,1,2,4,2,1,1,1,-2,0.245,0.73,4.2,0.22,1
777310,4,1,3,1,2,0,0,0,-2,0.311,0.84,4.2,0.22,1
777310,4,0,1,2,1,0,0,0,-2,0.263,0.741,4.2,0.22,1
777310,4,0,2,2,3,0,0,0,-2,0.256,0.774,4.2,0.22,1
777310,4,0,3,2,2,0,0,0,-2,0.249,0.709,4.2,0.22,1
777310,5,1,0,2,0,0,1,0,-2,0.311,0.84,4.2,0.22,1
777310,5,1,1,0,1,0,0,1,-2,0.243,0.755,4.2,0.22,1
777310,5,1,2,1,0,0,0,1,-2,0.292,0.848,4.2,0.22,1
777310,5,1,2,4,2,1,0,1,-2,0.309,0.959,4.2,0.22,1
777310,5,1,2,2,2,1,1,0,-3,0.245,0.73,4.2,0.22,1
777310,5,1,3,0,3,0,0,0,-3,0.277,0.711,4.2,0.22,1
777310,5,0,1,2,3,0,0,0,-3,0.245,0.73,4.2,0.22,1
777310,5,0,1,1,1,0,1,0,-3,0.245,0.73,4.2,0.22,1
777310,5,0,1,2,2,0,1,0,-2,0.245,0.73,4.2,0.22,1
777310,5,0,1,1,2,1,1,0,-2,0.245,0.73,4.2,0.22,1
777310,5,0,2,2,0,0,1,1,-2,0.245,0.73,4.2,0.22,1
777310,5,0,3,2,1,0,0,0,-2,0.245,0.73,4.2,0.22,1
777310,6,1,0,3,2,1,0,0,-2,0.245,0.73,4.2,0.22,1
777310,6,1,1,0,0,1,0,0,-2,0.245,0.73,4.2,0.22,1
777310,6,1,2,0,0,1,0,0,-2,0.245,0.73,4.2,0.22,1
777310,6,1,3,0,1,0,0,0,-2,0.311,0.84,4.2,0.22,1
777310,6,0,1,2,3,0,0,0,-2,0.263,0.741,4.2,0.22,1
777310,6,0,1,1,1,0,0,1,-2,0.256,0.774,4.2,0.22,1
777310,6,0,2,0,2,0,0,1,-2,0.249,0.709,4.2,0.22,1
777310,6,0,2,1,0,1,0,1,-2,0.245,0.73,4.2,0.22,1
777310,6,0,3,0,2,0,0,0,-2,0.245,0.73,4.2,0.22,1
777310,7,1,1,0,2,0,0,0,-2,0.243,0.755,4.2,0.22,1
777310,7,1,2,1,3,0,0,0,-2,0.292,0.848,4.2,0.22,1
777310,7,1,3,1,0,0,0,0,-2,0.309,0.959,4.2,0.22,1
777310,7,0,1,1,0,0,0,0,-2,0.245,0.73,4.2,0.22,1
777310,7,0,2,2,3,0,0,0,-2,0.245,0.73,4.2,0.22,1
777310,7,0,3,1,0,0,0,0,-2,0.245,0.73,4.2,0.22,1
777310,8,1,1,2,1,0,0,0,-2,0.245,0.73,4.2,0.22,1
777310,8,1,2,2,2,0,0,0,-2,0.277,0.711,4.2,0.22,1
777310,8,1,3,2,2,0,0,0,-2,0.245,0.73,4.2,0.22,1
777310,8,0,0,4,0,1,0,0,-2,0.245,0.73,4.2,0.22,1
777310,8,0,1,1,2,0,1,0,-2,0.263,0.741,4.2,0.22,1
777310,8,0,2,2,1,0,1,0,-2,0.256,0.774,4.2,0.22,1
777310,8,0,3,2,1,0,0,0,-2,0.249,0.709,4.2,0.22,1
777310,9,1,1,1,3,0,0,0,-2,0.245,0.73,4.2,0.22,1
777310,9,1,2,2,3,0,0,0,-2,0.245,0.73,4.2,0.22,1
777310,9,1,3,0,2,0,0,0,-2,0.311,0.84,4.2,0.22,1
777310,9,0,1,2,3,0,0,0,-2,0.245,0.73,4.2,0.22,1
777310,9,0,2,2,3,0,0,0,-2,0.245,0.73,4.2,0.22,1
777310,9,0,3,0,3,0,0,0,-2,0.245,0.73,4.2,0.22,1
777295,1,0,1,1,3,0,0,0,0,0.235,0.812,4.2,0.22,1
777295,1,0,2,0,1,0,0,0,0,0.272,0.814,4.2,0.22,1
777295,1,0,3,1,3,0,0,0,0,0.331,1.145,4.2,0.22,1
777295,1,1,1,0,0,0,0,0,0,0.277,0.711,3.09,0.3464163822525597,1
777295,1,1,2,2,1,0,0,0,0,0.309,0.959,3.09,0.3464163822525597,1
777295,1,1,2,2,0,0,1,0,0,0.292,0.848,3.09,0.3464163822525597,1
777295,1,1,3,3,2,0,0,0,0,0.282,0.769,3.09,0.3464163822525597,1
777295,2,0,1,0,1,0,0,0,0,0.242,0.813,4.2,0.22,1
777295,2,0,2,3,3,0,0,0,0,0.245,0.73,4.2,0.22,1
777295,2,0,3,3,2,0,0,0,0,0.255,0.836,4.2,0.22,1
777295,2,1,1,2,3,0,0,0,0,0.243,0.755,3.09,0.3464163822525597,1
777295,2,1,1,2,2,1,0,0,0,0.245,0.73,3.09,0.3464163822525597,1
777295,2,1,2,1,0,1,0,0,0,0.245,0.73,3.09,0.3464163822525597,1
777295,2,1,3,1,3,0,0,0,0,0.245,0.73,3.09,0.3464163822525597,1
777295,3,0,1,3,3,0,0,0,0,0.212,0.663,4.2,0.22,1
777295,3,0,2,1,0,0,0,0,0,0.245,0.73,4.2,0.22,1
777295,3,0,3,0,1,0,0,0,0,0.245,0.73,4.2,0.22,1
777295,3,1,0,0,2,1,0,0,0,0.245,0.73,3.09,0.3464163822525597,1
777295,3,1,1,3,0,1,0,0,0,0.277,0.711,3.09,0.3464163822525597,1
777295,3,1,1,4,1,1,1,0,0,0.309,0.959,3.09,0.3464163822525597,1
777295,3,1,2,2,1,1,1,0,0,0.292,0.848,3.09,0.3464163822525597,1
777295,3,1,3,2,1,0,0,0,0,0.282,0.769,3.09,0.3464163822525597,1
777295,4,0,0,0,0,1,0,0,0,0.235,0.812,4.2,0.22,1
777295,4,0,1,2,3,1,0,0,0,0.272,0.814,4.2,0.22,1
777295,4,0,2,3,3,1,0,0,0,0.331,1.145,4.2,0.22,1
777295,4,0,2,0,0,0,0,0,-2,0.242,0.813,4.2,0.22,1
777295,4,0,3,2,3,0,0,0,-2,0.245,0.73,4.2,0.22,1
777295,4,1,1,3,3,0,0,0,-2,0.243,0.755,3.09,0.3464163822525597,1
777295,4,1,2,2,0,0,0,0,-2,0.245,0.73,3.09,0.3464163822525597,1
777295,4,1,2,4,2,1,0,0,-2,0.245,0.73,3.09,0.3464163822525597,1
777295,4,1,2,1,1,1,0,1,-2,0.245,0.73,3.09,0.3464163822525597,1
777295,4,1,3,1,3,0,0,0,-2,0.245,0.73,3.09,0.3464163822525597,1
777295,5,0,1,3,2,0,0,0,-2,0.255,0.836,4.2,0.22,1
777295,5,0,1,0,0,0,1,0,-2,0.212,0.663,4.2,0.22,1
777295,5,0,2,2,1,0,1,0,-2,0.245,0.73,4.2,0.22,1
777295,5,0,3,0,0,0,0,0,-2,0.245,0.73,4.2,0.22,1
777295,5,1,0,1,0,1,0,0,-2,0.277,0.711,3.09,0.3464163822525597,1
777295,5,1,1,0,0,0,1,0,-2,0.309,0.959,3.09,0.3464163822525597,1
777295,5,1,2,2,0,0,0,0,-1,0.292,0.848,3.09,0.3464163822525597,1
777295,5,1,2,4,1,1,0,0,-1,0.282,0.769,3.09,0.3464163822525597,1
777295,5,1,3,0,1,0,0,0,-1,0.243,0.755,3.09,0.3464163822525597,1
777295,6,0,0,1,2,1,0,0,-1,0.245,0.73,4.2,0.22,1
777295,6,0,1,0,1,1,0,0,-1,0.272,0.814,4.2,0.22,1
777295,6,0,1,4,0,1,1,0,-1,0.331,1.145,4.2,0.22,1
777295,6,0,2,1,3,1,1,0,-1,0.242,0.813,4.2,0.22,1
777295,6,0,2,2,1,1,0,1,-2,0.245,0.73,4.2,0.22,1
777295,6,0,3,2,1,0,0,0,-2,0.255,0.836,4.2,0.22,1
777295,6,1,0,2,2,0,1,0,-2,0.245,0.73,3.09,0.3464163822525597,1
777295,6,1,0,0,2,0,1,1,-2,0.245,0.73,4.2,0.22,1
777295,6,1,0,1,1,1,0,1,-1,0.245,0.73,4.2,0.22,1
777295,6,1,1,3,3,1,0,1,-1,0.245,0.73,4.2,0.22,1
777295,6,1,1,2,2,1,0,1,0,0.277,0.711,4.2,0.22,1
777295,6,1,1,0,2,1,1,1,0,0.309,0.959,4.2,0.22,1
777295,6,1,2,1,1,0,1,0,2,0.292,0.848,4.2,0.22,1
777295,6,1,3,0,1,0,0,0,2,0.282,0.769,4.2,0.22,1
777295,7,0,1,1,3,0,0,0,2,0.212,0.663,4.2,0.22,1
777295,7,0,1,4,2,1,0,0,2,0.245,0.73,4.2,0.22,1
777295,7,0,2,2,3,1,0,0,2,0.245,0.73,4.2,0.22,1
777295,7,0,3,1,3,0,0,0,2,0.245,0.73,4.2,0.22,1
777295,7,1,1,1,1,0,0,0,2,0.243,0.755,4.2,0.22,1
777295,7,1,1,0,1,1,0,0,2,0.245,0.73,4.2,0.22,1
777295,7,1,3,1,3,0,0,0,2,0.245,0.73,4.2,0.22,1
777295,8,0,0,2,1,0,0,0,1,0.272,0.814,4.2,0.22,1
777295,8,0,0,4,0,1,0,0,1,0.331,1.145,4.2,0.22,1
777295,8,0,1,0,0,0,1,0,1,0.242,0.813,4.2,0.22,1
777295,8,0,1,4,0,1,1,0,1,0.245,0.73,4.2,0.22,1
777295,8,0,2,1,2,1,1,0,1,0.255,0.836,4.2,0.22,1
777295,8,0,3,1,0,0,0,0,1,0.212,0.663,4.2,0.22,1
777295,8,1,1,2,1,0,0,0,1,0.245,0.73,4.2,0.22,1
777295,8,1,2,0,0,0,0,0,1,0.245,0.73,4.2,0.22,1
777295,8,1,3,0,0,0,0,0,1,0.277,0.711,4.2,0.22,1
777295,9,0,1,3,2,0,0,0,1,0.245,0.73,4.2,0.22,1
777295,9,0,2,0,3,0,0,0,1,0.245,0.73,4.2,0.22,1
777295,9,0,2,3,2,1,0,0,1,0.245,0.73,4.2,0.22,1
777295,9,0,3,0,2,0,0,0,1,0.272,0.814,4.2,0.22,1
777283,1,0,0,1,1,1,0,0,0,0.274,0.731,3.59,0.32642487046632124,1
777283,1,0,1,1,0,1,0,0,0,0.272,0.814,3.59,0.32642487046632124,1
777283,1,0,1,4,1,1,1,0,0,0.331,1.145,3.59,0.32642487046632124,1
777283,1,0,2,0,1,1,1,0,0,0.242,0.813,3.59,0.32642487046632124,1
777283,1,0,2,4,2,1,1,1,0,0.245,0.73,3.59,0.32642487046632124,1
777283,1,0,2,1,2,1,1,0,-2,0.245,0.73,3.59,0.32642487046632124,1
777283,1,0,3,1,1,0,0,0,-2,0.212,0.663,3.59,0.32642487046632124,1
777283,1,1,1,1,2,0,0,0,-2,0.277,0.711,2.86,0.3225255972696246,1
777283,1,1,1,4,1,1,0,0,-2,0.309,0.959,2.86,0.3225255972696246,1
777283,1,1,2,1,0,1,0,0,-2,0.292,0.848,2.86,0.3225255972696246,1
777283,1,1,3,1,2,0,0,0,-2,0.282,0.769,2.86,0.3225255972696246,1
777283,2,0,1,3,2,0,0,0,-2,0.245,0.73,3.59,0.32642487046632124,1
777283,2,0,2,1,3,0,0,0,-2,0.245,0.73,3.59,0.32642487046632124,1
777283,2,0,3,0,1,0,0,0,-2,0.274,0.731,3.59,0.32642487046632124,1
777283,2,1,1,1,3,0,0,0,-2,0.245,0.73,2.86,0.3225255972696246,1
777283,2,1,2,2,1,0,0,0,-2,0.245,0.73,2.86,0.3225255972696246,1
777283,2,1,3,1,2,0,0,0,-2,0.245,0.73,2.86,0.3225255972696246,1
777283,3,0,1,1,1,0,0,0,-2,0.272,0.814,3.59,0.32642487046632124,1
777283,3,0,1,1,0,0,1,0,-2,0.331,1.145,3.59,0.32642487046632124,1
777283,3,0,1,4,2,1,1,0,-2,0.242,0.813,3.59,0.32642487046632124,1
777283,3,0,2,1,3,1,1,0,-2,0.245,0.73,3.59,0.32642487046632124,1
777283,3,0,3,1,1,0,0,0,-2,0.245,0.73,3.59,0.32642487046632124,1
777283,3,1,1,1,1,0,0,0,-2,0.245,0.73,2.86,0.3225255972696246,1
777283,3,1,2,1,2,0,0,0,-2,0.245,0.73,2.86,0.3225255972696246,1
777283,3,1,3,2,2,0,0,0,-2,0.277,0.711,2.86,0.3225255972696246,1
777283,4,0,1,3,2,0,0,0,-2,0.212,0.663,3.59,0.32642487046632124,1
777283,4,0,2,0,2,0,0,0,-2,0.245,0.73,3.59,0.32642487046632124,1
777283,4,0,2,1,0,1,0,0,-2,0.245,0.73,3.59,0.32642487046632124,1
777283,4,0,2,1,2,0,1,1,-2,0.274,0.731,3.59,0.32642487046632124,1
777283,4,0,3,2,2,0,0,0,-2,0.272,0.814,3.59,0.32642487046632124,1
777283,4,1,0,2,2,0,0,0,-1,0.309,0.959,2.86,0.3225255972696246,1
777283,4,1,1,0,1,0,0,0,-1,0.292,0.848,2.86,0.3225255972696246,1
777283,4,1,2,2,1,0,0,0,-1,0.282,0.769,2.86,0.3225255972696246,1
777283,4,1,2,3,2,1,0,0,-1,0.245,0.73,2.86,0.3225255972696246,1
777283,4,1,2,4,1,1,1,0,-1,0.245,0.73,2.86,0.3225255972696246,1
777283,4,1,2,1,0,0,0,0,2,0.245,0.73,2.86,0.3225255972696246,1
777283,4,1,3,2,2,0,0,0,2,0.245,0.73,2.86,0.3225255972696246,1
777283,5,0,0,0,2,1,0,0,2,0.331,1.145,3.59,0.32642487046632124,1
777283,5,0,0,4,2,1,1,0,2,0.242,0.813,3.59,0.32642487046632124,1
777283,5,0,1,1,3,1,1,0,2,0.245,0.73,3.59,0.32642487046632124,1
777283,5,0,2,0,0,1,0,1,2,0.245,0.73,3.59,0.32642487046632124,1
777283,5,0,3,1,0,0,0,0,2,0.212,0.663,3.59,0.32642487046632124,1
777283,5,1,1,3,2,0,0,0,2,0.245,0.73,2.86,0.3225255972696246,1
777283,5,1,2,0,0,0,0,0,2,0.277,0.711,2.86,0.3225255972696246,1
777283,5,1,3,1,0,0,0,0,2,0.309,0.959,2.86,0.3225255972696246,1
777283,6,0,1,2,3,0,0,0,2,0.245,0.73,4.2,0.22,1
777283,6,0,1,0,0,1,0,0,2,0.245,0.73,4.2,0.22,1
777283,6,0,3,0,1,0,0,0,2,0.274,0.731,4.2,0.22,1
777283,6,1,1,0,0,0,0,0,2,0.292,0.848,2.86,0.3225255972696246,1
777283,6,1,2,3,2,0,0,0,2,0.282,0.769,2.86,0.3225255972696246,1
777283,6,1,3,1,3,0,0,0,2,0.245,0.73,2.86,0.3225255972696246,1
777283,7,0,0,1,0,1,0,0,2,0.272,0.814,4.2,0.22,1
777283,7,0,0,4,0,1,1,0,2,0.331,1.145,4.2,0.22,1
777283,7,0,1,3,2,1,0,1,2,0.242,0.813,4.2,0.22,1
777283,7,0,1,0,1,1,0,1,1,0.245,0.73,4.2,0.22,1
777283,7,0,1,0,0,1,1,0,0,0.245,0.73,4.2,0.22,1
777283,7,0,2,0,1,1,1,0,0,0.212,0.663,4.2,0.22,1
777283,7,0,3,1,3,0,0,0,0,0.245,0.73,4.2,0.22,1
777283,7,1,1,2,1,0,0,0,0,0.245,0.73,4.2,0.22,1
777283,7,1,1,0,1,1,0,0,0,0.245,0.73,4.2,0.22,1
777283,7,1,1,4,1,1,1,0,0,0.245,0.73,4.2,0.22,1
777283,7,1,1,3,3,1,1,1,0,0.243,0.755,4.2,0.22,1
777283,7,1,1,1,1,1,1,1,1,0.277,0.711,4.2,0.22,1
777283,7,1,1,2,1,0,0,0,5,0.309,0.959,4.2,0.22,1
777283,7,1,2,1,1,0,0,0,5,0.292,0.848,4.2,0.22,1
777283,7,1,3,3,3,0,0,0,5,0.282,0.769,4.2,0.22,1
777283,8,0,0,4,2,1,0,0,5,0.245,0.73,4.2,0.22,1
777283,8,0,2,0,1,0,0,0,5,0.274,0.731,4.2,0.22,1
777283,8,0,3,2,1,0,0,0,5,0.272,0.814,4.2,0.22,1
777283,8,1,0,4,2,1,0,0,5,0.245,0.73,4.2,0.22,1
777283,8,1,1,2,3,1,0,0,5,0.245,0.73,4.2,0.22,1
777283,8,1,1,4,2,1,1,0,5,0.245,0.73,4.2,0.22,1
777283,8,1,2,1,3,1,1,0,5,0.245,0.73,4.2,0.22,1
777283,8,1,2,1,2,1,1,1,5,0.243,0.755,4.2,0.22,1
777283,8,1,2,4,2,1,1,1,6,0.277,0.711,4.2,0.22,1
777283,8,1,2,1,0,1,0,1,8,0.309,0.959,4.2,0.22,1
777283,8,1,3,3,3,0,0,0,8,0.292,0.848,4.2,0.22,1
777283,9,0,0,4,0,1,0,0,8,0.331,1.145,4.2,0.22,1
777283,9,0,1,3,2,1,0,0,8,0.242,0.813,4.2,0.22,1
777283,9,0,1,0,1,1,0,1,8,0.245,0.73,4.2,0.22,1
777283,9,0,2,1,0,1,0,0,7,0.245,0.73,4.2,0.22,1
777283,9,0,3,2,2,0,0,0,7,0.212,0.663,4.2,0.22,1
777274,1,0,1,2,1,0,0,0,0,0.255,0.836,4.17,0.27710843373493976,1
777274,1,0,2,3,2,0,0,0,0,0.331,1.145,4.17,0.27710843373493976,1
777274,1,0,2,0,2,1,0,0,0,0.272,0.814,4.17,0.27710843373493976,1
777274,1,0,3,3,3,0,0,0,0,0.245,0.73,4.17,0.27710843373493976,1
777274,1,1,0,0,1,1,0,0,0,0.245,0.73,4.44,0.351129363449692,1
777274,1,1,0,2,2,1,1,0,0,0.309,0.959,4.44,0.351129363449692,1
777274,1,1,0,4,2,1,1,1,0,0.292,0.848,4.44,0.351129363449692,1
777274,1,1,0,0,1,0,1,1,2,0.282,0.769,4.44,0.351129363449692,1
777274,1,1,0,0,0,0,0,0,5,0.243,0.755,4.44,0.351129363449692,1
777274,1,1,1,0,0,0,0,0,5,0.277,0.711,4.44,0.351129363449692,1
777274,1,1,1,4,2,1,0,0,5,0.245,0.73,4.44,0.351129363449692,1
777274,1,1,1,0,0,0,0,0,7,0.245,0.73,4.44,0.351129363449692,1
777274,1,1,2,0,0,0,0,0,7,0.245,0.73,4.44,0.351129363449692,1
777274,1,1,2,0,2,1,0,0,7,0.245,0.73,4.44,0.351129363449692,1
777274,1,1,3,1,3,0,0,0,7,0.309,0.959,4.44,0.351129363449692,1
777274,2,0,1,1,3,0,0,0,7,0.242,0.813,4.17,0.27710843373493976,1
777274,2,0,1,0,1,0,1,0,7,0.274,0.731,4.17,0.27710843373493976,1
777274,2,0,2,2,3,0,1,0,7,0.245,0.73,4.17,0.27710843373493976,1
777274,2,0,3,1,1,0,0,0,7,0.212,0.663,4.17,0.27710843373493976,1
777274,2,1,0,1,0,1,0,0,7,0.292,0.848,4.44,0.351129363449692,1
777274,2,1,0,4,1,1,1,0,7,0.282,0.769,4.44,0.351129363449692,1
777274,2,1,1,1,1,1,1,0,7,0.243,0.755,4.44,0.351129363449692,1
777274,2,1,3,3,1,0,0,0,7,0.277,0.711,4.44,0.351129363449692,1
777274,3,0,1,1,0,0,0,0,7,0.245,0.73,4.17,0.27710843373493976,1
777274,3,0,2,2,2,0,0,0,7,0.255,0.836,4.17,0.27710843373493976,1
777274,3,0,2,3,1,1,0,0,7,0.331,1.145,4.17,0.27710843373493976,1
777274,3,0,3,0,1,0,0,0,7,0.272,0.814,4.17,0.27710843373493976,1
777274,3,1,0,3,2,0,1,0,7,0.245,0.73,4.44,0.351129363449692,1
